member_id,policy_net_value,net_value,uplift,rank
9831,7.348212224862586,7.348212224862586,0.2489880814990839,51
6733,7.293937545796155,7.293937545796155,0.24862625030530772,52
8621,7.279308646466262,7.279308646466262,0.24852872430977507,53
4819,7.253094954371811,7.253094954371811,0.24835396636247875,54
2434,7.231803553756755,7.231803553756755,0.2482120236917117,55
8704,7.134733946669989,7.134733946669989,0.24756489297779993,56
116,7.030525490400052,7.030525490400052,0.24687016993600036,57
6463,6.805288208061569,6.805288208061569,0.24536858805374379,58
5775,6.800350484143777,6.800350484143777,0.24533566989429184,59
6725,6.783248283713924,6.783248283713924,0.24522165522475947,60
7447,6.780998686519169,6.780998686519169,0.2452066579101278,61
3626,6.657230817339098,6.657230817339098,0.24438153878226065,62
7772,6.579732748695662,6.579732748695662,0.24386488499130443,63
3597,6.557485039889684,6.557485039889684,0.2437165669325979,64
9198,6.537437245753942,6.537437245753942,0.24358291497169293,65
6547,6.435324351228935,6.435324351228935,0.24290216234152626,66
9958,6.402432346378546,6.402432346378546,0.24268288230919033,67
4301,6.319135075279895,6.319135075279895,0.24212756716853262,68
9361,6.3062601887591185,6.3062601887591185,0.24204173459172745,69
2922,6.243773761962643,6.243773761962643,0.2416251584130843,70
6464,6.1935929769642755,6.1935929769642755,0.24129061984642852,71
2081,6.161734831260347,6.161734831260347,0.2410782322084023,72
1410,5.985488131563038,5.985488131563038,0.23990325421042025,73
9485,5.6789042848612965,5.6789042848612965,0.2378593618990753,74
6018,5.636059775757204,5.636059775757204,0.23757373183838137,75
8548,5.542040542032751,5.542040542032751,0.236946936946885,76
694,5.411283567232822,5.411283567232822,0.23607522378155216,77
5027,5.280023697559827,5.280023697559827,0.23520015798373217,78
2781,5.193350905334505,5.193350905334505,0.2346223393688967,79
9998,5.157139514979249,5.157139514979249,0.23438093009986166,80
976,5.129262499869441,5.129262499869441,0.23419508333246292,81
2642,5.127739477764273,5.127739477764273,0.2341849298517618,82
507,5.08762868846523,5.08762868846523,0.23391752458976822,83
7382,4.998394047124336,4.998394047124336,0.2333226269808289,84
747,4.959704929251664,4.959704929251664,0.23306469952834444,85
2358,4.81112235065234,4.81112235065234,0.23207414900434892,86
9390,4.7601596116052605,4.7601596116052605,0.23173439741070176,87
3733,4.741749231686498,4.741749231686498,0.23161166154457663,88
3911,4.708996119252468,4.708996119252468,0.23139330746168313,89
8351,4.622619432692879,4.622619432692879,0.23081746288461918,90
9988,4.475752223390053,4.475752223390053,0.22983834815593368,91
3919,4.417266918851325,4.417266918851325,0.2294484461256755,92
9019,4.269386827923647,4.269386827923647,0.2284625788528243,93
7761,4.237093256793287,4.237093256793287,0.22824728837862193,94
9142,4.2270056600761166,4.2270056600761166,0.22818003773384077,95
2053,4.222987958929913,4.222987958929913,0.22815325305953277,96
9098,4.105657409771304,4.105657409771304,0.22737104939847536,97
9146,3.944061984456127,3.944061984456127,0.22629374656304085,98
9290,3.924708041347259,3.924708041347259,0.22616472027564838,99
5662,3.9225438079557122,3.9225438079557122,0.2261502920530381,100
7396,3.8933169766441083,3.8933169766441083,0.22595544651096072,101
7066,3.876591075660869,3.876591075660869,0.22584394050440582,102
4320,3.863924832089232,3.863924832089232,0.22575949888059488,103
9355,3.8374060038399804,3.8374060038399804,0.22558270669226654,104
8477,3.8257440486199883,3.8257440486199883,0.22550496032413325,105
577,3.8132312015932186,3.8132312015932186,0.2254215413439548,106
3292,3.8049963206179243,3.8049963206179243,0.22536664213745283,107
8999,3.7361633975682054,3.7361633975682054,0.22490775598378804,108
5656,3.735707804496947,3.735707804496947,0.2249047186966463,109
1740,3.7096334818557324,3.7096334818557324,0.22473088987903822,110
9264,3.6615197904400816,3.6615197904400816,0.2244101319362672,111
1888,3.6193012300089435,3.6193012300089435,0.22412867486672627,112
1417,3.553538934296043,3.553538934296043,0.22369025956197364,113
6369,3.545081338062772,3.545081338062772,0.22363387558708514,114
3127,3.535516152137596,3.535516152137596,0.22357010768091728,115
8926,3.497109071065985,3.497109071065985,0.22331406047377322,116
4545,3.4673364787798135,3.4673364787798135,0.22311557652519876,117
7182,3.4366893679844424,3.4366893679844424,0.22291126245322962,118
1562,3.4333730567708542,3.4333730567708542,0.22288915371180568,119
2357,3.4114904339671455,3.4114904339671455,0.22274326955978097,120
766,3.408788218665414,3.408788218665414,0.22272525479110278,121
8787,3.4007463674346994,3.4007463674346994,0.22267164244956467,122
8761,3.330659357256515,3.330659357256515,0.2222043957150434,123
8935,3.17899692395639,3.17899692395639,0.22119331282637594,124
3362,3.0951847378627946,3.0951847378627946,0.22063456491908529,125
9941,3.0606688561276414,3.0606688561276414,0.22040445904085096,126
8615,3.0044225656988317,3.0044225656988317,0.22002948377132553,127
3493,2.9799182869709853,2.9799182869709853,0.21986612191313992,128
5032,2.9343686494775056,2.9343686494775056,0.21956245766318339,129
2852,2.8981767598047483,2.8981767598047483,0.2193211783986983,130
9283,2.8966562938696754,2.8966562938696754,0.21931104195913118,131
3236,2.741263620984604,2.741263620984604,0.21827509080656404,132
1742,2.7260217746886966,2.7260217746886966,0.21817347849792462,133
8025,2.71702242766645,2.71702242766645,0.21811348285110965,134
7224,2.67167287744018,2.67167287744018,0.21781115251626787,135
6108,2.5588290632417383,2.5588290632417383,0.2170588604216116,136
449,2.4608707771680614,2.4608707771680614,0.2164058051811204,137
176,2.4444549205149784,2.4444549205149784,0.2162963661367665,138
242,2.4406484174193537,2.4406484174193537,0.21627098944946238,139
9640,2.421193983034584,2.421193983034584,0.21614129322023054,140
9309,2.389256926577737,2.389256926577737,0.21592837951051824,141
8600,2.3796962743792136,2.3796962743792136,0.21586464182919474,142
1233,2.347087187623984,2.347087187623984,0.21564724791749323,143
7711,2.268389304456605,2.268389304456605,0.215122595363044,144
1731,2.227183062001046,2.227183062001046,0.21484788708000696,145
6760,2.13845970932163,2.13845970932163,0.2142563980621442,146
9307,2.0723277587202773,2.0723277587202773,0.2138155183914685,147
9205,2.0044275557089932,2.0044275557089932,0.2133628503713933,148
4859,1.9932553461064195,1.9932553461064195,0.2132883689740428,149
7727,1.9723627405495172,1.9723627405495172,0.21314908493699677,150
4936,1.931541396833257,1.931541396833257,0.21287694264555504,151
5273,1.9279366938421596,1.9279366938421596,0.21285291129228107,152
6496,1.8673200985094986,1.8673200985094986,0.21244880065673,153
287,1.8551470533367365,1.8551470533367365,0.21236764702224492,154
8513,1.8458616694579,1.8458616694579,0.21230574446305267,155
9302,1.8219384567019397,1.8219384567019397,0.21214625637801293,156
5115,1.8076490932638372,1.8076490932638372,0.21205099395509225,157
5543,1.804659819845206,1.804659819845206,0.21203106546563472,158
2653,1.7908561129153924,1.7908561129153924,0.2119390407527693,159
4106,1.78056439677691,1.78056439677691,0.21187042931184608,160
6516,1.75563400145451,1.75563400145451,0.2117042266763634,161
9850,1.7377741500723793,1.7377741500723793,0.21158516100048252,162
2298,1.734029438638423,1.734029438638423,0.21156019625758948,163
7200,1.6393822545458647,1.6393822545458647,0.21092921503030576,164
5215,1.6021374872333247,1.6021374872333247,0.2106809165815555,165
5282,1.5927177420894836,1.5927177420894836,0.21061811828059657,166
9509,1.5856270684717835,1.5856270684717835,0.21057084712314522,167
5627,1.5778932788029927,1.5778932788029927,0.2105192885253533,168
6231,1.5724294510098282,1.5724294510098282,0.2104828630067322,169
1600,1.5371461472288068,1.5371461472288068,0.21024764098152537,170
4033,1.5169547185639374,1.5169547185639374,0.21011303145709292,171
5653,1.4461380818748566,1.4461380818748566,0.2096409205458324,172
4340,1.4159360868448267,1.4159360868448267,0.20943957391229884,173
6715,1.4134944986636064,1.4134944986636064,0.20942329665775739,174
4736,1.3889428846486602,1.3889428846486602,0.20925961923099107,175
4431,1.31959462954352,1.31959462954352,0.20879729753029014,176
3010,1.3071667784212373,1.3071667784212373,0.2087144451894749,177
372,1.2777443650802809,1.2777443650802809,0.20851829576720188,178
5593,1.2699746727740617,1.2699746727740617,0.20846649781849375,179
2412,1.2593851919260217,1.2593851919260217,0.2083959012795068,180
238,1.2473085855168407,1.2473085855168407,0.20831539057011228,181
9359,1.16034587395783,1.16034587395783,0.20773563915971888,182
8974,1.111992095976447,1.111992095976447,0.207413280639843,183
3286,1.0978086986598719,1.0978086986598719,0.2073187246577325,184
7566,1.0677776637950984,1.0677776637950984,0.207118517758634,185
1518,0.9658115393567037,0.9658115393567037,0.20643874359571135,186
4929,0.9257366721204541,0.9257366721204541,0.20617157781413636,187
3441,0.918006958342513,0.918006958342513,0.2061200463889501,188
9399,0.9002690299160889,0.9002690299160889,0.20600179353277392,189
3,0.8781511339957113,0.8781511339957113,0.20585434089330473,190
8264,0.8534244228523562,0.8534244228523562,0.20568949615234905,191
9443,0.8500196930727562,0.8500196930727562,0.20566679795381837,192
3946,0.842376753956156,0.842376753956156,0.20561584502637437,193
9812,0.7958850060988709,0.7958850060988709,0.20530590004065913,194
8041,0.75816006782944,0.75816006782944,0.20505440045219628,195
8391,0.7573241658954899,0.7573241658954899,0.2050488277726366,196
3327,0.7534928712469195,0.7534928712469195,0.2050232858083128,197
4485,0.7377960043330845,0.7377960043330845,0.20491864002888724,198
9092,0.727659382399267,0.727659382399267,0.20485106254932844,199
8165,0.7144635904309418,0.7144635904309418,0.20476309060287295,200
9219,0.7010737388083825,0.7010737388083825,0.20467382492538921,201
1580,0.6563263017829897,0.6563263017829897,0.20437550867855325,202
966,0.5998496572915855,0.5998496572915855,0.20399899771527724,203
9530,0.5947742134161729,0.5947742134161729,0.2039651614227745,204
8223,0.5783317917881448,0.5783317917881448,0.20385554527858762,205
3363,0.49912707041704607,0.49912707041704607,0.2033275138027803,206
5235,0.47102986509386113,0.47102986509386113,0.20314019910062575,207
9478,0.4596180274352051,0.4596180274352051,0.20306412018290138,208
269,0.45725308331657644,0.45725308331657644,0.20304835388877718,209
723,0.45491136984141534,0.45491136984141534,0.20303274246560943,210
228,0.4531383923051493,0.4531383923051493,0.20302092261536767,211
9997,0.408035706404835,0.408035706404835,0.2027202380426989,212
5074,0.4050859388032215,0.4050859388032215,0.20270057292535482,213
5291,0.40191818943756275,0.40191818943756275,0.20267945459625042,214
3997,0.3671057063854768,0.3671057063854768,0.20244737137590318,215
7469,0.3616780816925136,0.3616780816925136,0.20241118721128343,216
9914,0.34931688524188687,0.34931688524188687,0.2023287792349459,217
57,0.32577641161468307,0.32577641161468307,0.20217184274409788,218
139,0.3158110136581129,0.3158110136581129,0.20210540675772076,219
8618,0.31037735337135075,0.31037735337135075,0.202069182355809,220
6021,0.2826338986525485,0.2826338986525485,0.201884225991017,221
4023,0.28114478681631283,0.28114478681631283,0.20187429857877542,222
5320,0.25910637389323554,0.25910637389323554,0.2017273758259549,223
6218,0.24297583795763344,0.24297583795763344,0.20161983891971755,224
8676,0.23105735304159936,0.23105735304159936,0.20154038235361066,225
6272,0.21494923992142034,0.21494923992142034,0.20143299493280947,226
5640,0.2099976563085839,0.2099976563085839,0.20139998437539056,227
7832,0.19699397534003893,0.19699397534003893,0.2013132931689336,228
2076,0.18874336886386445,0.18874336886386445,0.2012582891257591,229
4297,0.18117992843799158,0.18117992843799158,0.2012078661895866,230
815,0.1724950753860668,0.1724950753860668,0.20114996716924044,231
4734,0.1446370338032139,0.1446370338032139,0.20096424689202141,232
8176,0.13929224680682495,0.13929224680682495,0.20092861497871217,233
5389,0.07294176320823453,0.07294176320823453,0.20048627842138822,234
6829,0.04425701253507697,0.04425701253507697,0.20029504675023385,235
3057,0.02880480507042904,0.02880480507042904,0.20019203203380287,236
7028,0.02876960230182135,0.02876960230182135,0.2001917973486788,237
3139,0.025333317464326655,0.025333317464326655,0.20016888878309552,238
6280,0.0197800929678138,0.0197800929678138,0.2001318672864521,239
3565,0.019207141241700754,0.019207141241700754,0.20012804760827801,240
8855,-0.010820725279568677,-0.010820725279568677,0.19992786183146954,241
5136,-0.014218101049152665,-0.014218101049152665,0.19990521265967232,242
7116,-0.056946386949906724,-0.056946386949906724,0.19962035742033396,243
3502,-0.09114499060166281,-0.09114499060166281,0.19939236672932226,244
3432,-0.11972989391842503,-0.11972989391842503,0.1992018007072105,245
2765,-0.151348048103344,-0.151348048103344,0.19899101301264438,246
1329,-0.19364555124619898,-0.19364555124619898,0.19870902965835868,247
9553,-0.19839307493482394,-0.19839307493482394,0.19867737950043451,248
35,-0.23187690221388735,-0.23187690221388735,0.19845415398524074,249
2626,-0.2398134115536621,-0.2398134115536621,0.1984012439229756,250
8752,-0.26959159150169754,-0.26959159150169754,0.198202722723322,251
2630,-0.3163387788136376,-0.3163387788136376,0.19789107480790907,252
2869,-0.32251635981010196,-0.32251635981010196,0.19784989093459932,253
526,-0.3263107286726097,-0.3263107286726097,0.1978245951421826,254
4704,-0.3451801440477169,-0.3451801440477169,0.19769879903968188,255
7077,-0.3638759228093065,-0.3638759228093065,0.19757416051460464,256
380,-0.36580085908905247,-0.36580085908905247,0.19756132760607298,257
2119,-0.36998893280010137,-0.36998893280010137,0.197533407114666,258
4053,-0.37697713771332175,-0.37697713771332175,0.19748681908191118,259
4877,-0.3826077764020184,-0.3826077764020184,0.19744928149065322,260
3975,-0.4142289785008799,-0.4142289785008799,0.1972384734766608,261
4648,-0.41642876043265176,-0.41642876043265176,0.19722380826378233,262
6857,-0.473526592770547,-0.473526592770547,0.19684315604819635,263
8349,-0.567553648301562,-0.567553648301562,0.19621630901132292,264
3163,-0.5761125349855973,-0.5761125349855973,0.1961592497667627,265
3049,-0.6001307565705538,-0.6001307565705538,0.19599912828952964,266
9402,-0.6092144203192582,-0.6092144203192582,0.19593857053120495,267
5474,-0.6880883620169378,-0.6880883620169378,0.19541274425322042,268
898,-0.6942119098028208,-0.6942119098028208,0.19537192060131453,269
6442,-0.725693973473259,-0.725693973473259,0.19516204017684494,270
7058,-0.7287214557232105,-0.7287214557232105,0.19514185696184527,271
9562,-0.7814328691495902,-0.7814328691495902,0.19479044753900274,272
7278,-0.7821445642684388,-0.7821445642684388,0.19478570290487707,273
1596,-0.791833237105088,-0.791833237105088,0.19472111175263274,274
9825,-0.8624650622663736,-0.8624650622663736,0.19425023291822419,275
6584,-0.8749844675255076,-0.8749844675255076,0.19416677021649661,276
6668,-0.8788072744418152,-0.8788072744418152,0.19414128483705456,277
2289,-0.8789431094879774,-0.8789431094879774,0.19414037927008015,278
6784,-0.9143881518693107,-0.9143881518693107,0.19390407898753792,279
8330,-0.9340612255616776,-0.9340612255616776,0.19377292516292216,280
4731,-0.9347023648133224,-0.9347023648133224,0.1937686509012445,281
5745,-0.9498896962972303,-0.9498896962972303,0.19366740202468513,282
4584,-0.9708145109076334,-0.9708145109076334,0.19352790326061578,283
7086,-0.9818389332326056,-0.9818389332326056,0.19345440711178263,284
946,-0.9923700324863383,-0.9923700324863383,0.19338419978342442,285
4049,-1.0242108182966412,-1.0242108182966412,0.1931719278780224,286
4996,-1.0481362059233454,-1.0481362059233454,0.19301242529384435,287
5558,-1.1204527099313744,-1.1204527099313744,0.19253031526712416,288
2502,-1.1394918325362227,-1.1394918325362227,0.19240338778309185,289
7341,-1.1747020267335486,-1.1747020267335486,0.19216865315510967,290
9502,-1.1890821166694678,-1.1890821166694678,0.19207278588887022,291
4934,-1.2328044426260476,-1.2328044426260476,0.19178130371582636,292
7912,-1.2380124451670937,-1.2380124451670937,0.19174658369888603,293
6174,-1.3174368690225045,-1.3174368690225045,0.19121708753984998,294
9022,-1.3216876381187959,-1.3216876381187959,0.19118874907920802,295
1097,-1.3262894923169029,-1.3262894923169029,0.19115807005122065,296
3385,-1.328467389120494,-1.328467389120494,0.1911435507391967,297
8405,-1.3449253724822583,-1.3449253724822583,0.19103383085011827,298
2293,-1.3688921377273005,-1.3688921377273005,0.19087405241515132,299
8245,-1.3882073949851161,-1.3882073949851161,0.19074528403343255,300
520,-1.3919883487417408,-1.3919883487417408,0.19072007767505506,301
8195,-1.3984262378303285,-1.3984262378303285,0.19067715841446448,302
1878,-1.3994023956632766,-1.3994023956632766,0.19067065069557815,303
3819,-1.418658610152761,-1.418658610152761,0.19054227593231493,304
6702,-1.4202653497089806,-1.4202653497089806,0.19053156433527346,305
9563,-1.441341268856096,-1.441341268856096,0.19039105820762603,306
6613,-1.4429892199163419,-1.4429892199163419,0.1903800718672244,307
4111,-1.5259634371546191,-1.5259634371546191,0.1898269104189692,308
8140,-1.5705362712488586,-1.5705362712488586,0.18952975819167428,309
3833,-1.5956885991890744,-1.5956885991890744,0.18936207600540617,310
3298,-1.598085391188139,-1.598085391188139,0.18934609739207908,311
6087,-1.6304759215057487,-1.6304759215057487,0.189130160523295,312
8747,-1.6380845356687104,-1.6380845356687104,0.18907943642887526,313
5621,-1.642894745220552,-1.642894745220552,0.1890473683651963,314
4471,-1.651320557928436,-1.651320557928436,0.1889911962804771,315
9249,-1.6606986025037713,-1.6606986025037713,0.1889286759833082,316
5786,-1.6757406860225892,-1.6757406860225892,0.18882839542651608,317
2780,-1.6801862300121577,-1.6801862300121577,0.18879875846658561,318
2585,-1.6894938460288103,-1.6894938460288103,0.18873670769314127,319
4493,-1.6980483163381024,-1.6980483163381024,0.1886796778910793,320
8267,-1.7001278596298768,-1.7001278596298768,0.18866581426913415,321
9890,-1.7104866970035495,-1.7104866970035495,0.18859675535330966,322
9866,-1.7122107432850058,-1.7122107432850058,0.1885852617114333,323
9729,-1.753522040900151,-1.753522040900151,0.18830985306066567,324
9105,-1.837937940694001,-1.837937940694001,0.18774708039537333,325
776,-1.8449435571087776,-1.8449435571087776,0.1877003762859415,326
7238,-1.8466803256490358,-1.8466803256490358,0.18768879782900644,327
460,-1.8628766996068649,-1.8628766996068649,0.1875808220026209,328
2981,-1.8882131612921427,-1.8882131612921427,0.18741191225805237,329
4173,-1.9020363175211834,-1.9020363175211834,0.1873197578831921,330
2850,-1.9181994690523148,-1.9181994690523148,0.18721200353965123,331
6344,-1.95263606001771,-1.95263606001771,0.1869824262665486,332
5048,-1.961523820979906,-1.961523820979906,0.18692317452680063,333
772,-1.9713739544818978,-1.9713739544818978,0.18685750697012068,334
7827,-1.9854966307805384,-1.9854966307805384,0.18676335579479642,335
2106,-1.9884920672867743,-1.9884920672867743,0.18674338621808817,336
1863,-2.0294335249795488,-2.0294335249795488,0.186470443166803,337
527,-2.062505945196655,-2.062505945196655,0.18624996036535563,338
1391,-2.11370819322698,-2.11370819322698,0.18590861204515347,339
3147,-2.122144832524203,-2.122144832524203,0.185852367783172,340
1776,-2.1237918376986684,-2.1237918376986684,0.18584138774867554,341
4845,-2.136525893202414,-2.136525893202414,0.18575649404531724,342
7501,-2.148109736531918,-2.148109736531918,0.18567926842312055,343
7524,-2.15539211677795,-2.15539211677795,0.18563071922148033,344
6656,-2.1559799070608143,-2.1559799070608143,0.18562680061959458,345
4041,-2.1894954798884854,-2.1894954798884854,0.1854033634674101,346
2404,-2.192880087741237,-2.192880087741237,0.18538079941505842,347
8942,-2.2189982314743055,-2.2189982314743055,0.18520667845683797,348
5829,-2.221423768189773,-2.221423768189773,0.18519050821206817,349
202,-2.2345141674773856,-2.2345141674773856,0.1851032388834841,350
685,-2.241117821182076,-2.241117821182076,0.18505921452545282,351
8370,-2.2458954135755285,-2.2458954135755285,0.18502736390949648,352
6322,-2.2518725495603107,-2.2518725495603107,0.1849875163362646,353
3475,-2.2731286186221027,-2.2731286186221027,0.18484580920918597,354
6910,-2.3155089037720593,-2.3155089037720593,0.18456327397485295,355
1599,-2.322186135755853,-2.322186135755853,0.184518759094961,356
8141,-2.3386376974164875,-2.3386376974164875,0.18440908201722342,357
4941,-2.3591568101434923,-2.3591568101434923,0.1842722879323767,358
1631,-2.3865590592230674,-2.3865590592230674,0.18408960627184623,359
5,-2.388713961151403,-2.388713961151403,0.18407524025899064,360
3718,-2.4062787750388175,-2.4062787750388175,0.1839581414997412,361
8100,-2.4194912465470324,-2.4194912465470324,0.18387005835635312,362
6137,-2.4311021719644827,-2.4311021719644827,0.18379265218690344,363
7294,-2.450015938701462,-2.450015938701462,0.18366656040865692,364
7688,-2.461477741663863,-2.461477741663863,0.18359014838890758,365
7723,-2.4615070396431484,-2.4615070396431484,0.18358995306904569,366
583,-2.504274022681969,-2.504274022681969,0.18330483984878687,367
2347,-2.517642217381926,-2.517642217381926,0.18321571855078717,368
8672,-2.520147164484495,-2.520147164484495,0.1831990189034367,369
9758,-2.535189148071531,-2.535189148071531,0.18309873901285645,370
2978,-2.537772802066357,-2.537772802066357,0.18308151465289096,371
5762,-2.5429867192795577,-2.5429867192795577,0.18304675520480296,372
5885,-2.556590181645795,-2.556590181645795,0.1829560654556947,373
9590,-2.5620090006728518,-2.5620090006728518,0.1829199399955143,374
5582,-2.589938456148438,-2.589938456148438,0.18273374362567707,375
124,-2.5945553632978786,-2.5945553632978786,0.1827029642446808,376
8372,-2.6024338458387497,-2.6024338458387497,0.18265044102774167,377
5934,-2.6033994707256873,-2.6033994707256873,0.1826440035284954,378
9305,-2.612840088856462,-2.612840088856462,0.18258106607429025,379
3137,-2.6165932782490806,-2.6165932782490806,0.18255604481167279,380
1360,-2.630997287531116,-2.630997287531116,0.1824600180831259,381
3676,-2.6529475847046022,-2.6529475847046022,0.182313682768636,382
1564,-2.659298676338693,-2.659298676338693,0.18227134215774204,383
7673,-2.7151069117365125,-2.7151069117365125,0.18189928725508991,384
9618,-2.7198769716676594,-2.7198769716676594,0.18186748685554893,385
5300,-2.7380108643988805,-2.7380108643988805,0.1817465942373408,386
4672,-2.7772914526038974,-2.7772914526038974,0.18148472364930734,387
9318,-2.792260310841396,-2.792260310841396,0.18138493126105737,388
7405,-2.8111233393395487,-2.8111233393395487,0.18125917773773634,389
3349,-2.841624433782414,-2.841624433782414,0.18105583710811723,390
6484,-2.8515460133112036,-2.8515460133112036,0.18098969324459196,391
8475,-2.876273669666716,-2.876273669666716,0.1808248422022219,392
401,-2.88575552348966,-2.88575552348966,0.18076162984340227,393
6989,-2.894014171121153,-2.894014171121153,0.18070657219252564,394
6232,-2.905563348068913,-2.905563348068913,0.18062957767954058,395
1535,-2.9082750518208655,-2.9082750518208655,0.18061149965452755,396
6979,-2.918793331060318,-2.918793331060318,0.18054137779293122,397
7184,-2.9255281417365886,-2.9255281417365886,0.18049647905508942,398
4948,-2.9256529360885715,-2.9256529360885715,0.18049564709274285,399
5766,-2.9357766243155083,-2.9357766243155083,0.18042815583789662,400
3270,-2.947628679215782,-2.947628679215782,0.18034914213856146,401
9923,-2.958909827801392,-2.958909827801392,0.18027393448132406,402
3651,-2.9667774521768884,-2.9667774521768884,0.18022148365215407,403
229,-2.969988123777849,-2.969988123777849,0.18020007917481434,404
3376,-2.9714011834562513,-2.9714011834562513,0.18019065877695833,405
7595,-2.980277164894364,-2.980277164894364,0.1801314855673709,406
5194,-3.0283957124910827,-3.0283957124910827,0.17981069525005944,407
4218,-3.034249554868744,-3.034249554868744,0.17977166963420838,408
5163,-3.0533198392386574,-3.0533198392386574,0.1796445344050756,409
6441,-3.0559624635431,-3.0559624635431,0.17962691690971266,410
3905,-3.057215245310868,-3.057215245310868,0.1796185650312609,411
8898,-3.0743843836469082,-3.0743843836469082,0.17950410410902062,412
3592,-3.0792449722926456,-3.0792449722926456,0.1794717001847157,413
938,-3.0863532935124773,-3.0863532935124773,0.1794243113765835,414
6551,-3.086535990661318,-3.086535990661318,0.1794230933955912,415
602,-3.1137404082970157,-3.1137404082970157,0.17924173061135323,416
9364,-3.114666410842524,-3.114666410842524,0.17923555726104984,417
3033,-3.1234729160275876,-3.1234729160275876,0.17917684722648275,418
773,-3.1543014718787283,-3.1543014718787283,0.17897132352080847,419
5820,-3.156051988324741,-3.156051988324741,0.1789596534111684,420
4721,-3.1568151474054496,-3.1568151474054496,0.17895456568396367,421
7279,-3.157692166363997,-3.157692166363997,0.1789487188909067,422
7767,-3.1627296151405773,-3.1627296151405773,0.17891513589906283,423
2990,-3.1663082620788074,-3.1663082620788074,0.17889127825280796,424
8634,-3.1745818863218602,-3.1745818863218602,0.17883612075785427,425
3045,-3.177601702734915,-3.177601702734915,0.1788159886484339,426
7477,-3.1921726480398327,-3.1921726480398327,0.17871884901306778,427
601,-3.217584544798779,-3.217584544798779,0.17854943636800813,428
2314,-3.225418775872665,-3.225418775872665,0.1784972081608489,429
4199,-3.2309229086755984,-3.2309229086755984,0.17846051394216267,430
9516,-3.23586857105472,-3.23586857105472,0.1784275428596352,431
6482,-3.2627732650830765,-3.2627732650830765,0.1782481782327795,432
3631,-3.272565046953801,-3.272565046953801,0.17818289968697465,433
2310,-3.3317294614126816,-3.3317294614126816,0.17778847025724878,434
6947,-3.336772724012473,-3.336772724012473,0.17775484850658352,435
7081,-3.3626979057194077,-3.3626979057194077,0.17758201396187062,436
8182,-3.3669872205896674,-3.3669872205896674,0.1775534185294022,437
