member_id,uplift,rank
325,0.16368751555754638,688
9580,0.16366627012209767,689
8506,0.16364632747105629,690
3778,0.16329554996896833,691
8318,0.1632504848661625,692
2016,0.16310934245919267,693
4944,0.16304506176329947,694
500,0.16303392970683106,695
4609,0.1629661868669443,696
1811,0.16295537728214943,697
1436,0.16294279989238014,698
7193,0.16294142744583318,699
3953,0.16290676161781037,700
7083,0.16287619802712525,701
5318,0.16287252345145048,702
9009,0.1628133270263627,703
7175,0.16279747388849974,704
9600,0.1627840127322126,705
2451,0.16274953342454052,706
8501,0.16273062509085756,707
3517,0.16269490600216246,708
7388,0.1625736110302486,709
2602,0.16245247164242405,710
2651,0.16238589981151136,711
8400,0.16231735154535448,712
1332,0.16227452957591715,713
1385,0.16215846296872988,714
9821,0.162142629749304,715
2117,0.16211006495170477,716
7868,0.162074494304207,717
1138,0.16205833798528774,718
66,0.16200955834268843,719
7009,0.16200479588303934,720
6498,0.1618881106734701,721
5107,0.16187850459425518,722
5839,0.1617384939364433,723
8655,0.16169155979943228,724
3989,0.16160036905740882,725
1976,0.16158188378324412,726
4425,0.1615723258523793,727
4268,0.16154395656246992,728
5523,0.16151968313873216,729
8403,0.16151787533756043,730
3752,0.16150695213839056,731
5818,0.16147769499391723,732
9604,0.1614315267464542,733
6653,0.16142271638488026,734
2354,0.16141213297887302,735
2232,0.16139576105220493,736
9151,0.16135186757755982,737
7815,0.161340619681969,738
9083,0.16133314135252835,739
4183,0.16130934336008013,740
6537,0.16106174888865926,741
5718,0.16104039078171262,742
1866,0.16097546857636058,743
6850,0.16084823742789645,744
2537,0.16077605764185243,745
3679,0.160745636702544,746
8153,0.16046913225629372,747
6973,0.16034912186340772,748
3329,0.16033554135393724,749
469,0.16006702061518702,750
8300,0.16002666458933656,751
5594,0.15996028942372365,752
5815,0.1599131685096437,753
5028,0.1598063073588733,754
5883,0.159749670646115,755
3123,0.15956822742954035,756
8363,0.15954896857355177,757
2766,0.15951855144620358,758
1653,0.15936754049467075,759
2744,0.15935237225337395,760
5869,0.15928651623246465,761
2731,0.1592486753768772,762
1299,0.15924474578117315,763
7687,0.15923868868652868,764
5484,0.15921878988521326,765
1086,0.15921465100924248,766
5399,0.15918052931895388,767
6271,0.15915607938769488,768
7934,0.1591399085014535,769
4175,0.15905058733319705,770
4236,0.1589945822070375,771
1165,0.15883492205962135,772
9876,0.15873480886170327,773
2140,0.15869315865573386,774
36,0.15861040872912502,775
1375,0.1585397889889203,776
2269,0.15842406142214305,777
1238,0.1583432411568268,778
1913,0.158275796658474,779
3359,0.15827291401091814,780
9790,0.15819062280544133,781
6381,0.15814535705107546,782
8121,0.15804562890918722,783
2636,0.1580369586531785,784
2349,0.15798946003117909,785
1437,0.15798765162123374,786
9147,0.15798101095575567,787
450,0.1578046259242667,788
6001,0.1577912279506607,789
4685,0.15778430531456045,790
3811,0.15769458499864136,791
9104,0.1575972815229617,792
5292,0.15756872810994155,793
1087,0.15750468571398457,794
8502,0.15748156556425907,795
9224,0.1574343886768249,796
5132,0.15741757369339882,797
6930,0.15729834150509864,798
8305,0.15728191781105516,799
3798,0.15722973175142974,800
7708,0.15722677843903632,801
802,0.15722003114596972,802
4531,0.1571386126934019,803
6826,0.15710101197898707,804
2963,0.15706775287713043,805
3763,0.15698532293225242,806
8530,0.15694061260589054,807
8158,0.15682508903896142,808
5390,0.15678255451445589,809
3486,0.15677960627697235,810
1301,0.15668664713914005,811
2367,0.15656040953939782,812
9969,0.156543130539525,813
4923,0.15648767452488743,814
5861,0.15637573476101285,815
1247,0.15634444943237763,816
9680,0.15629779213571804,817
9644,0.15623104852720193,818
4805,0.1561306941244932,819
9686,0.15612688311482625,820
8469,0.1560584351412807,821
6606,0.15605128706184912,822
1403,0.15592227355454769,823
3952,0.1559075795017953,824
7048,0.15590276357657684,825
4676,0.15589087055669149,826
9490,0.15583910142702356,827
8322,0.1558115088476058,828
1458,0.15570715437439964,829
7530,0.15568902108147742,830
3553,0.15557463756224138,831
2674,0.15556401168697648,832
2763,0.15554062683508857,833
6069,0.15545536670357749,834
4469,0.15544578994051134,835
2490,0.15536561746854832,836
3706,0.155309376936197,837
4029,0.1552902419074916,838
3008,0.15523084566340523,839
4283,0.1551813827425585,840
1974,0.15511749359911525,841
9243,0.15509606746235838,842
4013,0.1550651701911201,843
9951,0.15506063778503032,844
7704,0.1549620831480465,845
5583,0.15486985457512908,846
8442,0.15483198932284126,847
3391,0.15474879515664475,848
9512,0.154608760274086,849
7626,0.15449408960777458,850
9701,0.15446367507188952,851
9226,0.15433216837650873,852
5574,0.15427619939559978,853
2710,0.1542392842735154,854
6609,0.1542138706083312,855
5183,0.15420885435122128,856
4703,0.15414587836990828,857
5065,0.1538952252825177,858
8938,0.1538807139838111,859
7602,0.15384991343688992,860
4884,0.15384333216816432,861
4457,0.15379374266122664,862
9099,0.15377877170519882,863
475,0.15372775036388903,864
2579,0.15368820364969166,865
5792,0.15365590345297953,866
3103,0.15353016020138682,867
9909,0.15351988563369273,868
1206,0.15339941765086385,869
5717,0.1533463022580835,870
1965,0.15332898318553495,871
8337,0.1533224824785348,872
6506,0.15329591768485087,873
4652,0.15324120950175107,874
7548,0.15317476784286982,875
5592,0.15316732484017226,876
5645,0.1530433609427166,877
6456,0.15299640291728198,878
5679,0.15298563516200853,879
2551,0.1529290986830596,880
327,0.15289292530569287,881
7228,0.15283628671253663,882
5493,0.15278674704703898,883
4146,0.15266859073700834,884
5239,0.15263904890128632,885
7535,0.1525995464788571,886
7255,0.1525650183668585,887
8986,0.15253416534078257,888
379,0.152490024780366,889
1572,0.15247442138467907,890
348,0.15238384641813263,891
3531,0.15237983338933647,892
4103,0.15234529563799193,893
3324,0.1523366343865059,894
2798,0.15231552997008344,895
8406,0.15228597338472416,896
9353,0.15228026382810622,897
7156,0.15211072291981914,898
1200,0.15208085170620755,899
5435,0.15207176765033564,900
2554,0.1520172151270055,901
8631,0.15198733682960308,902
7251,0.15197162483322135,903
72,0.15196448685072206,904
4674,0.1519566678542691,905
2628,0.15194379443860567,906
8846,0.15190118942056274,907
4968,0.1518238822389149,908
9935,0.151665673969392,909
2253,0.15165815853698528,910
2528,0.1516430782839424,911
508,0.151639601872198,912
581,0.1516160808123841,913
4008,0.1515832936930932,914
3861,0.1515405733882824,915
2931,0.1514257744328912,916
871,0.15136255902799894,917
3154,0.1513318150898324,918
7744,0.15132357303123495,919
5296,0.15130994961385802,920
6075,0.15130228873418416,921
9272,0.15129830708610292,922
8029,0.1512724056853601,923
9401,0.15115429724532342,924
775,0.15113653397322813,925
1125,0.15112655779067224,926
4572,0.1511020313772941,927
7198,0.15102165721789462,928
5580,0.15101608586306803,929
3223,0.15100612306076944,930
5311,0.15093475870764583,931
3193,0.15084954511176374,932
3771,0.1507469599813837,933
679,0.15073562241446126,934
904,0.15060307709886295,935
7090,0.15059966051717144,936
6332,0.15056045149483754,937
2957,0.1504838613511404,938
7584,0.1504809540925684,939
4153,0.15045121275420587,940
3055,0.1504162962243355,941
7878,0.15038253509195915,942
7958,0.1503444527647494,943
3323,0.15024279245538047,944
9182,0.15022059493502665,945
1546,0.15015462836117816,946
567,0.15004314780462413,947
8438,0.14997919955015776,948
7923,0.14971167572136812,949
6815,0.14970223429574792,950
8172,0.14969557721539906,951
2520,0.14967115925795793,952
6644,0.14963518580595353,953
3893,0.1496073927483309,954
1277,0.14949418240874662,955
2699,0.1493998071763163,956
2250,0.14935971217001665,957
7520,0.14932608814278525,958
6753,0.14923555607792183,959
2083,0.14917877946998825,960
1071,0.14909692188156154,961
2136,0.14909389161237296,962
4287,0.14905320239703845,963
2687,0.149013431144352,964
4581,0.14900542670230787,965
8197,0.1489925460090279,966
8946,0.14898776245954998,967
7258,0.14897390546825523,968
4432,0.14896131480702068,969
5998,0.1489587058728286,970
6761,0.14895604761489106,971
9608,0.14884380535446518,972
5294,0.14880414282865112,973
9261,0.14876100415891408,974
114,0.1487397445595411,975
5578,0.14868048015058774,976
2522,0.14867722348307083,977
3717,0.1486386405668037,978
4085,0.1485758534099182,979
2518,0.14857005173492022,980
1679,0.14856926730015596,981
519,0.14853417881379355,982
1254,0.14849800795286758,983
8434,0.14846373121829287,984
2343,0.14839779417866633,985
8059,0.14832946769518368,986
7256,0.14832047924270908,987
9803,0.14830830753554003,988
510,0.1483009977159197,989
6854,0.14825353410947678,990
735,0.14821401264140044,991
6200,0.1481544777089409,992
8851,0.1481382096226399,993
5774,0.1481338055287229,994
7245,0.14811363534754374,995
3812,0.148008713074131,996
9397,0.14799585305147067,997
1294,0.14792897017238593,998
6049,0.14786346656232477,999
8606,0.14785238973470832,1000
6258,0.14783676785422528,1001
4562,0.14782681815284776,1002
7203,0.14778359067944655,1003
1041,0.1477521145514224,1004
8145,0.14768853504721097,1005
1676,0.14755325296246047,1006
