member_id,uplift,rank
7711,0.215122595363044,144
1731,0.21484788708000696,145
6760,0.2142563980621442,146
9307,0.2138155183914685,147
9205,0.2133628503713933,148
4859,0.2132883689740428,149
7727,0.21314908493699677,150
4936,0.21287694264555504,151
5273,0.21285291129228107,152
6496,0.21244880065673,153
287,0.21236764702224492,154
8513,0.21230574446305267,155
9302,0.21214625637801293,156
5115,0.21205099395509225,157
5543,0.21203106546563472,158
2653,0.2119390407527693,159
4106,0.21187042931184608,160
6516,0.2117042266763634,161
9850,0.21158516100048252,162
2298,0.21156019625758948,163
7200,0.21092921503030576,164
5215,0.2106809165815555,165
5282,0.21061811828059657,166
9509,0.21057084712314522,167
5627,0.2105192885253533,168
6231,0.2104828630067322,169
1600,0.21024764098152537,170
4033,0.21011303145709292,171
5653,0.2096409205458324,172
4340,0.20943957391229884,173
6715,0.20942329665775739,174
4736,0.20925961923099107,175
4431,0.20879729753029014,176
3010,0.2087144451894749,177
372,0.20851829576720188,178
5593,0.20846649781849375,179
2412,0.2083959012795068,180
238,0.20831539057011228,181
9359,0.20773563915971888,182
8974,0.207413280639843,183
3286,0.2073187246577325,184
7566,0.207118517758634,185
1518,0.20643874359571135,186
4929,0.20617157781413636,187
3441,0.2061200463889501,188
9399,0.20600179353277392,189
3,0.20585434089330473,190
8264,0.20568949615234905,191
9443,0.20566679795381837,192
3946,0.20561584502637437,193
9812,0.20530590004065913,194
8041,0.20505440045219628,195
8391,0.2050488277726366,196
3327,0.2050232858083128,197
4485,0.20491864002888724,198
9092,0.20485106254932844,199
8165,0.20476309060287295,200
9219,0.20467382492538921,201
1580,0.20437550867855325,202
966,0.20399899771527724,203
9530,0.2039651614227745,204
8223,0.20385554527858762,205
3363,0.2033275138027803,206
5235,0.20314019910062575,207
9478,0.20306412018290138,208
269,0.20304835388877718,209
723,0.20303274246560943,210
228,0.20302092261536767,211
9997,0.2027202380426989,212
5074,0.20270057292535482,213
5291,0.20267945459625042,214
3997,0.20244737137590318,215
7469,0.20241118721128343,216
9914,0.2023287792349459,217
57,0.20217184274409788,218
139,0.20210540675772076,219
8618,0.202069182355809,220
6021,0.201884225991017,221
4023,0.20187429857877542,222
5320,0.2017273758259549,223
6218,0.20161983891971755,224
8676,0.20154038235361066,225
6272,0.20143299493280947,226
5640,0.20139998437539056,227
7832,0.2013132931689336,228
2076,0.2012582891257591,229
4297,0.2012078661895866,230
815,0.20114996716924044,231
4734,0.20096424689202141,232
8176,0.20092861497871217,233
5389,0.20048627842138822,234
6829,0.20029504675023385,235
3057,0.20019203203380287,236
7028,0.2001917973486788,237
3139,0.20016888878309552,238
6280,0.2001318672864521,239
3565,0.20012804760827801,240
8855,0.19992786183146954,241
5136,0.19990521265967232,242
7116,0.19962035742033396,243
3502,0.19939236672932226,244
3432,0.1992018007072105,245
2765,0.19899101301264438,246
1329,0.19870902965835868,247
9553,0.19867737950043451,248
35,0.19845415398524074,249
2626,0.1984012439229756,250
8752,0.198202722723322,251
2630,0.19789107480790907,252
2869,0.19784989093459932,253
526,0.1978245951421826,254
4704,0.19769879903968188,255
7077,0.19757416051460464,256
380,0.19756132760607298,257
2119,0.197533407114666,258
4053,0.19748681908191118,259
4877,0.19744928149065322,260
3975,0.1972384734766608,261
4648,0.19722380826378233,262
6857,0.19684315604819635,263
8349,0.19621630901132292,264
3163,0.1961592497667627,265
3049,0.19599912828952964,266
9402,0.19593857053120495,267
5474,0.19541274425322042,268
898,0.19537192060131453,269
6442,0.19516204017684494,270
7058,0.19514185696184527,271
9562,0.19479044753900274,272
7278,0.19478570290487707,273
1596,0.19472111175263274,274
9825,0.19425023291822419,275
6584,0.19416677021649661,276
6668,0.19414128483705456,277
2289,0.19414037927008015,278
6784,0.19390407898753792,279
8330,0.19377292516292216,280
4731,0.1937686509012445,281
5745,0.19366740202468513,282
4584,0.19352790326061578,283
7086,0.19345440711178263,284
946,0.19338419978342442,285
4049,0.1931719278780224,286
4996,0.19301242529384435,287
5558,0.19253031526712416,288
2502,0.19240338778309185,289
7341,0.19216865315510967,290
9502,0.19207278588887022,291
4934,0.19178130371582636,292
7912,0.19174658369888603,293
6174,0.19121708753984998,294
9022,0.19118874907920802,295
1097,0.19115807005122065,296
3385,0.1911435507391967,297
8405,0.19103383085011827,298
2293,0.19087405241515132,299
8245,0.19074528403343255,300
520,0.19072007767505506,301
8195,0.19067715841446448,302
1878,0.19067065069557815,303
3819,0.19054227593231493,304
6702,0.19053156433527346,305
9563,0.19039105820762603,306
6613,0.1903800718672244,307
4111,0.1898269104189692,308
8140,0.18952975819167428,309
3833,0.18936207600540617,310
3298,0.18934609739207908,311
6087,0.189130160523295,312
8747,0.18907943642887526,313
5621,0.1890473683651963,314
4471,0.1889911962804771,315
9249,0.1889286759833082,316
5786,0.18882839542651608,317
2780,0.18879875846658561,318
2585,0.18873670769314127,319
4493,0.1886796778910793,320
8267,0.18866581426913415,321
9890,0.18859675535330966,322
9866,0.1885852617114333,323
9729,0.18830985306066567,324
9105,0.18774708039537333,325
776,0.1877003762859415,326
7238,0.18768879782900644,327
460,0.1875808220026209,328
2981,0.18741191225805237,329
4173,0.1873197578831921,330
2850,0.18721200353965123,331
6344,0.1869824262665486,332
5048,0.18692317452680063,333
772,0.18685750697012068,334
7827,0.18676335579479642,335
2106,0.18674338621808817,336
1863,0.186470443166803,337
527,0.18624996036535563,338
1391,0.18590861204515347,339
3147,0.185852367783172,340
1776,0.18584138774867554,341
4845,0.18575649404531724,342
7501,0.18567926842312055,343
7524,0.18563071922148033,344
6656,0.18562680061959458,345
4041,0.1854033634674101,346
2404,0.18538079941505842,347
8942,0.18520667845683797,348
5829,0.18519050821206817,349
202,0.1851032388834841,350
685,0.18505921452545282,351
8370,0.18502736390949648,352
6322,0.1849875163362646,353
3475,0.18484580920918597,354
6910,0.18456327397485295,355
1599,0.184518759094961,356
8141,0.18440908201722342,357
4941,0.1842722879323767,358
1631,0.18408960627184623,359
5,0.18407524025899064,360
3718,0.1839581414997412,361
8100,0.18387005835635312,362
6137,0.18379265218690344,363
7294,0.18366656040865692,364
7688,0.18359014838890758,365
7723,0.18358995306904569,366
583,0.18330483984878687,367
2347,0.18321571855078717,368
8672,0.1831990189034367,369
9758,0.18309873901285645,370
2978,0.18308151465289096,371
5762,0.18304675520480296,372
5885,0.1829560654556947,373
9590,0.1829199399955143,374
5582,0.18273374362567707,375
124,0.1827029642446808,376
8372,0.18265044102774167,377
5934,0.1826440035284954,378
9305,0.18258106607429025,379
3137,0.18255604481167279,380
1360,0.1824600180831259,381
3676,0.182313682768636,382
1564,0.18227134215774204,383
7673,0.18189928725508991,384
9618,0.18186748685554893,385
5300,0.1817465942373408,386
4672,0.18148472364930734,387
9318,0.18138493126105737,388
7405,0.18125917773773634,389
3349,0.18105583710811723,390
6484,0.18098969324459196,391
8475,0.1808248422022219,392
401,0.18076162984340227,393
6989,0.18070657219252564,394
6232,0.18062957767954058,395
1535,0.18061149965452755,396
6979,0.18054137779293122,397
7184,0.18049647905508942,398
4948,0.18049564709274285,399
5766,0.18042815583789662,400
3270,0.18034914213856146,401
9923,0.18027393448132406,402
3651,0.18022148365215407,403
229,0.18020007917481434,404
3376,0.18019065877695833,405
7595,0.1801314855673709,406
5194,0.17981069525005944,407
4218,0.17977166963420838,408
5163,0.1796445344050756,409
6441,0.17962691690971266,410
3905,0.1796185650312609,411
8898,0.17950410410902062,412
3592,0.1794717001847157,413
938,0.1794243113765835,414
6551,0.1794230933955912,415
602,0.17924173061135323,416
9364,0.17923555726104984,417
3033,0.17917684722648275,418
773,0.17897132352080847,419
5820,0.1789596534111684,420
4721,0.17895456568396367,421
7279,0.1789487188909067,422
7767,0.17891513589906283,423
2990,0.17889127825280796,424
8634,0.17883612075785427,425
3045,0.1788159886484339,426
7477,0.17871884901306778,427
601,0.17854943636800813,428
2314,0.1784972081608489,429
4199,0.17846051394216267,430
9516,0.1784275428596352,431
6482,0.1782481782327795,432
3631,0.17818289968697465,433
2310,0.17778847025724878,434
6947,0.17775484850658352,435
7081,0.17758201396187062,436
8182,0.1775534185294022,437
9252,0.17752605281812078,438
3038,0.17743200247662405,439
405,0.17733506791012266,440
3254,0.1773238750885912,441
2721,0.17729912326215236,442
1494,0.17724706863611472,443
125,0.17720599787068103,444
5785,0.17718821325969014,445
3476,0.17712364454074975,446
4687,0.1768811575983028,447
4943,0.17672558115950593,448
7163,0.17658569451799783,449
5310,0.17657872537757663,450
5010,0.1764970465839829,451
6252,0.17648915811278343,452
3410,0.17644943505112531,453
3275,0.17642026638085306,454
4196,0.17641576050707347,455
3762,0.17618861602134334,456
8118,0.17618675582402354,457
8565,0.17616795731475254,458
8744,0.17609520386019656,459
3796,0.17605458627850876,460
6686,0.17601118781717645,461
6140,0.1759408082733544,462
967,0.17591124117182147,463
6837,0.1756509617353454,464
7074,0.1755582851229857,465
6492,0.1755333903783894,466
3761,0.1755285338255059,467
75,0.1754385371686042,468
2941,0.17539162351486154,469
4655,0.17536874125969126,470
7100,0.1753255759355542,471
3889,0.1752274576113979,472
1289,0.1751636130628515,473
7546,0.1751170653083688,474
4896,0.17509193476655927,475
7130,0.17482465576523332,476
9607,0.17475460288547867,477
5935,0.17471606745405938,478
4086,0.17470503761084383,479
3093,0.1746790799943847,480
1148,0.1746269845956765,481
7367,0.17459800516313306,482
6618,0.1745027876771037,483
4817,0.17449442623995126,484
6974,0.1744770599765082,485
8719,0.17446167842624438,486
3051,0.1744565381818926,487
392,0.1742966605202837,488
155,0.17405942221234677,489
9507,0.17397245387951826,490
9183,0.17390294752167096,491
5470,0.17383682781171572,492
6917,0.17378014122595464,493
20,0.17356590512671644,494
2757,0.17356301064297303,495
934,0.17332337081436588,496
1945,0.173243304997169,497
2442,0.17318205219014415,498
7337,0.17296513732827923,499
5419,0.1729609741611843,500
4426,0.17288632706598328,501
1561,0.17283598282174184,502
9552,0.17278947449364918,503
5853,0.1727618684205447,504
7366,0.17272092416232154,505
2890,0.1725427442272351,506
3951,0.1723568986048732,507
7839,0.1722941709044835,508
4856,0.17229078414298243,509
7062,0.1722493013939494,510
9696,0.17218891829964025,511
7721,0.1721546255637043,512
7003,0.1721005398148575,513
3767,0.1720505863709222,514
9689,0.17194483741558303,515
2815,0.17186797006861299,516
8847,0.17186656914392623,517
6313,0.17174662068774038,518
7283,0.1716548967426535,519
7390,0.1715890275530913,520
698,0.17152050613670028,521
5824,0.17130613563988523,522
7810,0.17114601296408044,523
8429,0.17105995393632212,524
9779,0.17102770939181777,525
3559,0.17070275607466268,526
2604,0.17007036633187794,527
4122,0.1699520442054253,528
1997,0.1699381451758713,529
5254,0.16993460133341654,530
1619,0.1698896850865127,531
7369,0.1698080136624988,532
3245,0.16959566363348982,533
2973,0.16949597335480981,534
1321,0.16941349336637157,535
2216,0.1692911729237469,536
3446,0.16913785359996453,537
3311,0.16911525394844973,538
8740,0.1689988211346194,539
7614,0.16899187322535336,540
7059,0.16897675619559938,541
8418,0.1689518089216389,542
207,0.16892232664638135,543
4992,0.16888406922734023,544
4659,0.16885547596855321,545
6129,0.16882431464331982,546
7733,0.16877888021925658,547
4636,0.16875720878006145,548
4503,0.16875583557300217,549
2242,0.16874390608975165,550
9781,0.1687307698140726,551
5348,0.16864269884223781,552
1621,0.16863924210143516,553
6569,0.16859135733978659,554
4741,0.16856956338406842,555
5479,0.1685179415973831,556
5981,0.1683718324077914,557
2532,0.1682514793039388,558
1846,0.1681160618917691,559
8150,0.16808036436986595,560
7313,0.16807784871310616,561
3087,0.16800225740154187,562
9126,0.16779545146751074,563
260,0.16778744647796645,564
6786,0.16771971321621026,565
3227,0.16771115371516881,566
2779,0.16768629968805154,567
1467,0.16763622481830198,568
3506,0.16757954844032502,569
8703,0.16756963675942238,570
942,0.16751844138885957,571
2896,0.16745201508228352,572
1079,0.16742064339739415,573
4513,0.16730761386084178,574
2748,0.1671255847642294,575
1632,0.16707547545282686,576
1979,0.16697947036112826,577
6475,0.16695783959874133,578
7259,0.16695032227096285,579
6540,0.1669148474570331,580
5888,0.16682853565929018,581
2373,0.1666929315481443,582
1383,0.16658688543320083,583
574,0.1665382929436114,584
5195,0.16649257202618106,585
1589,0.16647750567763175,586
9823,0.16640113298515202,587
3581,0.16629245503421375,588
351,0.16622052259808134,589
2296,0.16602497236825775,590
4883,0.16599099129386907,591
5386,0.16592016578064683,592
7573,0.16583069725504732,593
442,0.1658070008938694,594
6578,0.16578403755431323,595
6249,0.16564497599990252,596
2139,0.16557814295090806,597
1699,0.16555544529192678,598
1478,0.1655337115718623,599
2042,0.16524904748629188,600
6593,0.16524695278430862,601
2728,0.16522214406552577,602
977,0.16515453855503126,603
5406,0.16511382051726753,604
9560,0.1648458799060354,605
7570,0.16476228018121958,606
5405,0.16475213092187807,607
140,0.1647067109328208,608
6531,0.16468036993674834,609
9190,0.1644995649900125,610
8487,0.16439772813612857,611
162,0.16437099726441234,612
6608,0.16432974554423369,613
5242,0.1641279712084342,614
8085,0.1641103838600076,615
362,0.16403874634334115,616
2465,0.16403411264787682,617
5863,0.16401825997161973,618
5468,0.1639111414700774,619
4988,0.16387727911818073,620
1021,0.16374902410156267,621
1213,0.16374877893174938,622
3681,0.16369444499128158,623
325,0.16369298774776447,624
9580,0.16366370045999157,625
8506,0.16365207753441935,626
3778,0.16327999892966566,627
8318,0.16324477339012378,628
2016,0.16310665374474673,629
500,0.16305043704013228,630
4944,0.16304889246160914,631
1811,0.1629479353327049,632
4609,0.1629460088243354,633
7193,0.16294021912627266,634
1436,0.16293807708276253,635
3953,0.16290867759716354,636
7083,0.16289113466160915,637
5318,0.16285627670334235,638
9009,0.16281169275185559,639
7175,0.162797251537468,640
9600,0.1627654817556346,641
2451,0.1627402516580489,642
8501,0.16273839576042443,643
3517,0.16268608365355036,644
7388,0.16258029293876014,645
2602,0.16243247751882117,646
2651,0.16240042584786746,647
8400,0.16232294734824915,648
1332,0.16226588520997154,649
9821,0.16216391898623522,650
1385,0.16216362904949644,651
2117,0.16210688871948198,652
7868,0.1620693119841281,653
1138,0.1620602019324638,654
7009,0.16202163149876148,655
66,0.16201246830475285,656
5107,0.16188316972364364,657
6498,0.1618695974144197,658
5839,0.16173428569946163,659
3989,0.1616047300602771,660
1976,0.1615813150779108,661
4425,0.16156462157804258,662
4268,0.161542753537994,663
5523,0.16152457082332894,664
8403,0.16150559493884523,665
3752,0.1614886456991777,666
5818,0.1614707153128805,667
9604,0.1614305938687478,668
6653,0.16141308903182572,669
2354,0.16140594363603944,670
2232,0.16139771358531396,671
9151,0.16135674110196763,672
7815,0.16135397453678368,673
9083,0.1613450051453118,674
4183,0.1612973924126445,675
5718,0.1610507879393177,676
6537,0.1610461940635718,677
1866,0.16100375845936793,678
6850,0.16086122197300007,679
2537,0.16076521063522042,680
3679,0.16075585944251364,681
8153,0.16046393952134735,682
6973,0.16036566243624867,683
469,0.1600686436754243,684
8300,0.1600487666521811,685
5594,0.15996859905181637,686
5815,0.15993084868200313,687
5028,0.15980222347071688,688
5883,0.15974874286912388,689
3123,0.15956399979400465,690
8363,0.15955753507450698,691
2766,0.15952531079551502,692
2744,0.15934937998767634,693
5869,0.1592831581081613,694
2731,0.15925277395444032,695
1299,0.1592433034134355,696
1086,0.1592387728927016,697
7687,0.15922652312453428,698
5484,0.15921994778160842,699
5399,0.1591959304227562,700
6271,0.15914861977185701,701
7934,0.1591371597073663,702
4175,0.1590510172003522,703
4236,0.1589820401086215,704
1165,0.15882599286899463,705
9876,0.15875040809007906,706
2140,0.15868911167387234,707
36,0.158598838000505,708
2269,0.15840358479785666,709
1238,0.15832987139857524,710
3359,0.15827732589510046,711
9790,0.15819900653006602,712
6381,0.1581597712930895,713
8121,0.15805079767310376,714
2636,0.15804155646926146,715
2349,0.15800969074031307,716
9147,0.15797815709602833,717
1437,0.15796555603760537,718
6001,0.15780019400101974,719
450,0.15779774112492873,720
4685,0.15779103876996575,721
9104,0.15758955367847866,722
5292,0.15756048127233346,723
1087,0.1574963800259952,724
8502,0.1574738690066239,725
5132,0.15742589582903938,726
8305,0.1572853731454109,727
6930,0.1572838352031049,728
7708,0.15723131127330137,729
3798,0.15722093058218767,730
802,0.1572128297404201,731
4531,0.15712737955962752,732
6826,0.15709019091394372,733
2963,0.15708195356683607,734
3763,0.1569949799059135,735
8158,0.156805635762719,736
5390,0.15678479667026068,737
3486,0.1567818783536516,738
1301,0.15671260528788122,739
2367,0.15656210307149304,740
9969,0.1565378308520372,741
4923,0.15650276202581476,742
5861,0.1563656085402484,743
1247,0.15636211941371342,744
9680,0.1562801809476082,745
9644,0.15623882848195925,746
9686,0.15612300952903718,747
4805,0.15611876580997952,748
6606,0.15605555417201178,749
8469,0.1560427075082177,750
1403,0.15592721180043478,751
3952,0.15592108802598514,752
7048,0.15592070555666204,753
9490,0.1558565714441913,754
8322,0.15582529427394237,755
1458,0.15570421740731327,756
7530,0.1556958293823616,757
3553,0.15557909479264614,758
2674,0.1555653599860508,759
2763,0.15554615644689795,760
6069,0.15545637257244208,761
4469,0.1554353286897343,762
2490,0.15536002561096152,763
3706,0.1553205011040712,764
3008,0.1552153967752567,765
4283,0.1551804190482533,766
1974,0.15512520245934375,767
9243,0.15509427944837773,768
4013,0.1550861620127969,769
9951,0.15505083638253514,770
7704,0.15495166686552625,771
5583,0.15487784580624647,772
8442,0.1548385164876166,773
3391,0.15475239010616454,774
9512,0.1546132728264445,775
7626,0.15449347448352196,776
9701,0.15447007754529601,777
9226,0.1543434430857119,778
5574,0.1542834897402776,779
2710,0.1542494592368283,780
5183,0.1542199393745189,781
6609,0.1542109609883066,782
4703,0.1541365503839121,783
5065,0.15389139544654473,784
7602,0.15387975895966277,785
8938,0.15386848033679507,786
4884,0.15385866454060182,787
4457,0.15379680595785844,788
9099,0.15376597707667444,789
475,0.153729528028353,790
2579,0.15369865150593864,791
5792,0.15365916495936682,792
9909,0.15351627313612204,793
1206,0.15337355419530918,794
5717,0.15335675317597036,795
1965,0.15333603397530016,796
8337,0.15332665213688668,797
6506,0.15329717658397596,798
4652,0.1532261792797852,799
5592,0.15318119034206312,800
7548,0.15317418425322687,801
5645,0.15304377533592695,802
6456,0.15299715668467226,803
5679,0.1529687449192178,804
2551,0.15292615579386082,805
327,0.15291254107870156,806
5493,0.15278975002907152,807
4146,0.15267201921993606,808
5239,0.15264095904889147,809
7535,0.1526034725127618,810
7255,0.15256809388365725,811
8986,0.152560186403642,812
379,0.1524833150387907,813
1572,0.15247329109799967,814
348,0.1523899613177424,815
3531,0.1523889685436547,816
4103,0.1523481076883223,817
3324,0.15233147578507894,818
9353,0.15229271360096036,819
8406,0.15228854527921326,820
1200,0.15211101624611278,821
7156,0.15209648964933603,822
5435,0.15207501998256923,823
2554,0.1520240520950525,824
8631,0.15199644839589888,825
72,0.15196604027692318,826
7251,0.15196155138626816,827
4674,0.15195753225262132,828
2628,0.15194641732587755,829
8846,0.1518953271884344,830
4968,0.15182217474758725,831
2253,0.15165319721771242,832
2528,0.15164326460168248,833
508,0.15164023550367156,834
581,0.15161489114209392,835
4008,0.15158794295580957,836
871,0.15135377597508626,837
3154,0.15132503693045513,838
7744,0.15131510120293384,839
5296,0.15129496774883477,840
6075,0.15129078342740332,841
9272,0.1512833502838662,842
8029,0.1512735702014401,843
9401,0.15116802839331822,844
775,0.15114926074960877,845
1125,0.1511436960189379,846
4572,0.15110550552554985,847
7198,0.15102041088130946,848
5580,0.15101085881174237,849
3223,0.15099907605109508,850
5311,0.1509398824841482,851
3193,0.1508557849557186,852
3771,0.15075138371255953,853
679,0.15073650349998946,854
904,0.15059831466585538,855
7090,0.15058832185939802,856
6332,0.15055461981856028,857
2957,0.15049194174805325,858
7584,0.15047384264234714,859
4153,0.15046434465654768,860
3055,0.1504213397075012,861
7878,0.15040363973139304,862
7958,0.15035428146860108,863
3323,0.15025256701326606,864
9182,0.15022546312807186,865
1546,0.15015180131832695,866
567,0.150053174656042,867
8438,0.14997224227834882,868
8172,0.1497342010599424,869
7923,0.1497267252579476,870
6815,0.14969366680905086,871
2520,0.14967956536966942,872
3893,0.1496095985852658,873
1277,0.14949777333419173,874
2699,0.14941755331720108,875
2250,0.14935881558410963,876
7520,0.14932100601305653,877
6753,0.1492412453304317,878
2083,0.1491761584316008,879
2136,0.14909624645391784,880
1071,0.14906225126952477,881
4287,0.14903392236042506,882
2687,0.1490097103905929,883
8946,0.14899785096481505,884
4581,0.14899757311248857,885
8197,0.14899525966627414,886
5998,0.1489728848791897,887
7258,0.148972247370178,888
6761,0.14896427411977325,889
4432,0.1489377297632476,890
9608,0.14885147845939928,891
5294,0.1487939290699568,892
9261,0.14875933963603227,893
114,0.148743400169136,894
5578,0.14867937487020894,895
2522,0.1486660884119883,896
3717,0.14864526656032656,897
2518,0.1485974540042343,898
1679,0.14857145654569148,899
4085,0.1485648527649605,900
519,0.14854020597215611,901
8434,0.14846171706378058,902
2343,0.1484074570790751,903
510,0.14831929077769485,904
7256,0.14831824386848827,905
8059,0.14830655534732534,906
6854,0.1482484651704557,907
735,0.1481804299652344,908
8851,0.1481438684366383,909
5774,0.14813865814683785,910
6200,0.1481341789754158,911
7245,0.14811124262772418,912
3812,0.14799671757907495,913
9397,0.14799075625556524,914
1294,0.14790270750751844,915
6049,0.1478622224280405,916
8606,0.1478596047417075,917
4562,0.14782239619207074,918
7203,0.14779306989767904,919
1041,0.1477472190313474,920
8145,0.14765918923982002,921
1676,0.14754557526322354,922
3727,0.14747964219349025,923
480,0.14747771724204417,924
2580,0.14745052849657353,925
736,0.14743021509283877,926
7221,0.14742726337244294,927
2217,0.14740216526153954,928
4945,0.14737189608960044,929
7938,0.14736528937719284,930
524,0.14732735641529032,931
5331,0.14730931870207312,932
6402,0.14727907077600122,933
2646,0.14720299781523488,934
4476,0.14713132704210707,935
9444,0.14707566189713384,936
1784,0.14702818632598263,937
151,0.1470065281616761,938
1768,0.1469344274882987,939
9642,0.1469266253526773,940
8280,0.14690386864607752,941
7445,0.14689950718795425,942
8899,0.14686170274066485,943
1919,0.14676889409552774,944
3907,0.14669127549926775,945
5159,0.14656745482541528,946
6181,0.1465480872183021,947
2705,0.14643551439272345,948
5150,0.14633963602261119,949
6889,0.14618607232119163,950
3876,0.14615370964512528,951
9345,0.14614675138438943,952
9544,0.14612577696824758,953
4549,0.1461165247578034,954
4391,0.14600225607719486,955
2419,0.14597441635438468,956
6433,0.1459659478954114,957
7698,0.14592708965186896,958
5371,0.1458714362250203,959
5601,0.14585107106920642,960
5404,0.14584482216876535,961
9915,0.14584089500651437,962
9387,0.14582151980985336,963
5788,0.14580359328593834,964
8637,0.14580025961536436,965
9416,0.14576431914290433,966
4419,0.1457622505437869,967
2360,0.14571832949684854,968
1809,0.1457165071872758,969
7724,0.1455942397648604,970
622,0.14556946056089376,971
3629,0.1455660129700967,972
7842,0.14555134953548168,973
455,0.1455458200699569,974
533,0.14553526471988315,975
7921,0.14552500288442355,976
8078,0.14550201149452868,977
8164,0.1454478760099696,978
3187,0.14536265409042565,979
5900,0.1453156588474821,980
7864,0.14522172505006242,981
3082,0.14508617298538667,982
5703,0.14506628630361662,983
7179,0.14504179634768066,984
7601,0.1450152319531544,985
9843,0.14501306383488816,986
1691,0.14498911986574636,987
9504,0.14495263073622616,988
7679,0.14487487844731878,989
6812,0.14479878054839054,990
6852,0.14462467888976635,991
5661,0.14459809426580666,992
8561,0.14456046961861618,993
996,0.1445164242537491,994
3072,0.14450031513489248,995
9268,0.14447851043287974,996
857,0.1444666300076496,997
8289,0.14443220732332107,998
8083,0.14440756999953014,999
2817,0.1444068150925628,1000
3188,0.14424900010282093,1001
3146,0.14424176973824415,1002
7624,0.1442380316755056,1003
719,0.14418074404316633,1004
6315,0.14413386075652856,1005
2077,0.14413057485473801,1006
